,date,energy_demand,time,is_weekend
14671,2023-06-02,46869.341,19:00:00,False
14675,2023-06-02,45434.906,20:00:00,False
14679,2023-06-02,44153.95,21:00:00,False
14683,2023-06-02,41756.96199999,22:00:00,False
14687,2023-06-02,38987.873,23:00:00,False
14691,2023-06-03,36006.123,00:00:00,True
14695,2023-06-03,33945.11,01:00:00,True
14699,2023-06-03,32706.201,02:00:00,True
14703,2023-06-03,32119.664,03:00:00,True
14707,2023-06-03,32201.138,04:00:00,True
14711,2023-06-03,32655.92099999,05:00:00,True
14715,2023-06-03,33380.928,06:00:00,True
14719,2023-06-03,34581.35599999,07:00:00,True
14723,2023-06-03,36110.447,08:00:00,True
14727,2023-06-03,37137.466,09:00:00,True
14731,2023-06-03,37948.21999999,10:00:00,True
14735,2023-06-03,38002.968,11:00:00,True
14739,2023-06-03,38001.26299999,12:00:00,True
14743,2023-06-03,37714.41599999,13:00:00,True
14747,2023-06-03,37678.411,14:00:00,True
14751,2023-06-03,38107.45199999,15:00:00,True
14755,2023-06-03,39381.946,16:00:00,True
14759,2023-06-03,42584.32299999,17:00:00,True
14763,2023-06-03,46081.23699999,18:00:00,True
14767,2023-06-03,44519.78599999,19:00:00,True
14771,2023-06-03,42642.333,20:00:00,True
14775,2023-06-03,40726.74799999,21:00:00,True
14779,2023-06-03,38152.355,22:00:00,True
14783,2023-06-03,35820.067,23:00:00,True
14787,2023-06-04,33413.14999999,00:00:00,True
14791,2023-06-04,31422.863,01:00:00,True
14795,2023-06-04,30216.86699999,02:00:00,True
14799,2023-06-04,29423.671,03:00:00,True
14803,2023-06-04,29197.33299999,04:00:00,True
14807,2023-06-04,29261.793,05:00:00,True
14811,2023-06-04,28972.63099999,06:00:00,True
14815,2023-06-04,29069.88699999,07:00:00,True
14819,2023-06-04,29984.08,08:00:00,True
14823,2023-06-04,31054.60899999,09:00:00,True
14827,2023-06-04,32103.598,10:00:00,True
14831,2023-06-04,33195.20199999,11:00:00,True
14835,2023-06-04,33521.21099999,12:00:00,True
14839,2023-06-04,33049.5,13:00:00,True
14843,2023-06-04,32774.973,14:00:00,True
14847,2023-06-04,33440.727,15:00:00,True
14851,2023-06-04,35419.943,16:00:00,True
14855,2023-06-04,39430.58499999,17:00:00,True
14859,2023-06-04,42997.996,18:00:00,True
14863,2023-06-04,41712.5,19:00:00,True
14867,2023-06-04,40533.87599999,20:00:00,True
14871,2023-06-04,39316.44099999,21:00:00,True
14875,2023-06-04,37182.26999999,22:00:00,True
14879,2023-06-04,34722.71899999,23:00:00,True
14883,2023-06-05,32596.323,00:00:00,False
14887,2023-06-05,31073.409,01:00:00,False
14891,2023-06-05,30196.95699999,02:00:00,False
14895,2023-06-05,29929.812,03:00:00,False
14899,2023-06-05,30295.39299999,04:00:00,False
14903,2023-06-05,32475.58399999,05:00:00,False
14907,2023-06-05,35665.259,06:00:00,False
14911,2023-06-05,37658.86799999,07:00:00,False
14915,2023-06-05,39484.83999999,08:00:00,False
14919,2023-06-05,40391.002,09:00:00,False
14923,2023-06-05,41454.60899999,10:00:00,False
14927,2023-06-05,41907.84299999,11:00:00,False
14931,2023-06-05,41075.51099999,12:00:00,False
14935,2023-06-05,41390.526,13:00:00,False
14939,2023-06-05,41695.071,14:00:00,False
14943,2023-06-05,42403.172,15:00:00,False
14947,2023-06-05,43402.704,16:00:00,False
14951,2023-06-05,44419.05099999,17:00:00,False
14955,2023-06-05,46990.362,18:00:00,False
14959,2023-06-05,46445.49899999,19:00:00,False
14963,2023-06-05,45375.98799999,20:00:00,False
14967,2023-06-05,44039.75199999,21:00:00,False
14971,2023-06-05,41287.502,22:00:00,False
14975,2023-06-05,37878.64099999,23:00:00,False
14979,2023-06-06,35016.22599999,00:00:00,False
14983,2023-06-06,33170.80699999,01:00:00,False
14987,2023-06-06,32173.43,02:00:00,False
14991,2023-06-06,31881.36499999,03:00:00,False
14995,2023-06-06,32297.23699999,04:00:00,False
14999,2023-06-06,34048.775,05:00:00,False
15003,2023-06-06,36810.346,06:00:00,False
15007,2023-06-06,38596.68999999,07:00:00,False
15011,2023-06-06,39945.27299999,08:00:00,False
15015,2023-06-06,40618.28499999,09:00:00,False
15019,2023-06-06,41501.36699999,10:00:00,False
15023,2023-06-06,41776.659,11:00:00,False
15027,2023-06-06,41026.10999999,12:00:00,False
15031,2023-06-06,41447.907,13:00:00,False
15035,2023-06-06,41997.25499999,14:00:00,False
15039,2023-06-06,42519.206,15:00:00,False
15043,2023-06-06,43443.59199999,16:00:00,False
15047,2023-06-06,44606.185,17:00:00,False
15051,2023-06-06,47131.601,18:00:00,False
15055,2023-06-06,46455.11899999,19:00:00,False
15059,2023-06-06,45503.213,20:00:00,False
15063,2023-06-06,44394.57899999,21:00:00,False
15067,2023-06-06,41438.419,22:00:00,False
15071,2023-06-06,38031.741,23:00:00,False
15075,2023-06-07,35019.824,00:00:00,False
15079,2023-06-07,33229.328,01:00:00,False
15083,2023-06-07,32154.43099999,02:00:00,False
15087,2023-06-07,31633.23199999,03:00:00,False
15091,2023-06-07,32103.54299999,04:00:00,False
15095,2023-06-07,34133.61099999,05:00:00,False
15099,2023-06-07,37039.04599999,06:00:00,False
15103,2023-06-07,39150.053,07:00:00,False
15107,2023-06-07,40597.192,08:00:00,False
15111,2023-06-07,41212.265,09:00:00,False
15115,2023-06-07,42137.12099999,10:00:00,False
15119,2023-06-07,42347.31299999,11:00:00,False
15123,2023-06-07,41373.92899999,12:00:00,False
15127,2023-06-07,41467.73199999,13:00:00,False
15131,2023-06-07,42327.09899999,14:00:00,False
15135,2023-06-07,42816.30099999,15:00:00,False
15139,2023-06-07,43519.489,16:00:00,False
15143,2023-06-07,44480.836,17:00:00,False
15147,2023-06-07,46944.73,18:00:00,False
15151,2023-06-07,45820.701,19:00:00,False
15155,2023-06-07,44889.06,20:00:00,False
15159,2023-06-07,43714.18199999,21:00:00,False
15163,2023-06-07,41160.98799999,22:00:00,False
15167,2023-06-07,38244.95599999,23:00:00,False
15171,2023-06-08,35617.39799999,00:00:00,False
15175,2023-06-08,33568.60099999,01:00:00,False
15179,2023-06-08,32349.131,02:00:00,False
15183,2023-06-08,31753.21,03:00:00,False
15187,2023-06-08,31650.89199999,04:00:00,False
15191,2023-06-08,31971.737,05:00:00,False
15195,2023-06-08,32348.67799999,06:00:00,False
15199,2023-06-08,33212.063,07:00:00,False
15203,2023-06-08,34389.85799999,08:00:00,False
15207,2023-06-08,35439.70399999,09:00:00,False
15211,2023-06-08,36457.167,10:00:00,False
15215,2023-06-08,37125.136,11:00:00,False
15219,2023-06-08,37299.496,12:00:00,False
15223,2023-06-08,37458.796,13:00:00,False
15227,2023-06-08,37705.21,14:00:00,False
15231,2023-06-08,37969.84699999,15:00:00,False
15235,2023-06-08,39142.816,16:00:00,False
15239,2023-06-08,42030.25499999,17:00:00,False
15243,2023-06-08,45442.632,18:00:00,False
15247,2023-06-08,44218.843,19:00:00,False
15251,2023-06-08,42544.725,20:00:00,False
15255,2023-06-08,41032.11599999,21:00:00,False
15259,2023-06-08,39048.72,22:00:00,False
15263,2023-06-08,36548.396,23:00:00,False
15267,2023-06-09,33971.76399999,00:00:00,False
15271,2023-06-09,32211.77399999,01:00:00,False
15275,2023-06-09,31053.92,02:00:00,False
15279,2023-06-09,30589.78599999,03:00:00,False
15283,2023-06-09,30688.889,04:00:00,False
15287,2023-06-09,31749.01899999,05:00:00,False
15291,2023-06-09,33160.85699999,06:00:00,False
15295,2023-06-09,35286.50399999,07:00:00,False
15299,2023-06-09,37181.641,08:00:00,False
15303,2023-06-09,38180.061,09:00:00,False
15307,2023-06-09,38906.641,10:00:00,False
15311,2023-06-09,39020.57299999,11:00:00,False
15315,2023-06-09,39132.006,12:00:00,False
15319,2023-06-09,39640.371,13:00:00,False
15323,2023-06-09,40075.48699999,14:00:00,False
15327,2023-06-09,40867.184,15:00:00,False
15331,2023-06-09,41808.70199999,16:00:00,False
15335,2023-06-09,43666.326,17:00:00,False
15339,2023-06-09,46331.181,18:00:00,False
15343,2023-06-09,44649.76299999,19:00:00,False
15347,2023-06-09,43135.567,20:00:00,False
15351,2023-06-09,41793.96899999,21:00:00,False
15355,2023-06-09,39724.63499999,22:00:00,False
15359,2023-06-09,37201.69999999,23:00:00,False
15363,2023-06-10,35000.745,00:00:00,True
15367,2023-06-10,33117.54599999,01:00:00,True
15371,2023-06-10,31950.43799999,02:00:00,True
15375,2023-06-10,31145.71399999,03:00:00,True
15379,2023-06-10,31078.11999999,04:00:00,True
15383,2023-06-10,31396.25099999,05:00:00,True
15387,2023-06-10,31738.00499999,06:00:00,True
15391,2023-06-10,32852.12199999,07:00:00,True
15395,2023-06-10,34424.122,08:00:00,True
15399,2023-06-10,35656.83499999,09:00:00,True
15403,2023-06-10,36541.73399999,10:00:00,True
15407,2023-06-10,37141.50299999,11:00:00,True
15411,2023-06-10,37411.587,12:00:00,True
15415,2023-06-10,37457.297,13:00:00,True
15419,2023-06-10,37445.48599999,14:00:00,True
15423,2023-06-10,37967.894,15:00:00,True
15427,2023-06-10,39063.616,16:00:00,True
15431,2023-06-10,42128.62499999,17:00:00,True
15435,2023-06-10,45825.956,18:00:00,True
15439,2023-06-10,43700.13199999,19:00:00,True
15443,2023-06-10,41491.91199999,20:00:00,True
15447,2023-06-10,39806.347,21:00:00,True
15451,2023-06-10,37666.959,22:00:00,True
15455,2023-06-10,35629.07099999,23:00:00,True
15459,2023-06-11,33535.703,00:00:00,True
15463,2023-06-11,31647.154,01:00:00,True
15467,2023-06-11,30506.289,02:00:00,True
15471,2023-06-11,29885.792,03:00:00,True
15475,2023-06-11,29677.253,04:00:00,True
15479,2023-06-11,29694.38499999,05:00:00,True
15483,2023-06-11,29466.85999999,06:00:00,True
15487,2023-06-11,29777.58799999,07:00:00,True
15491,2023-06-11,31136.771,08:00:00,True
15495,2023-06-11,32166.029,09:00:00,True
15499,2023-06-11,33106.888,10:00:00,True
15503,2023-06-11,34016.56299999,11:00:00,True
15507,2023-06-11,34556.017,12:00:00,True
15511,2023-06-11,34234.55399999,13:00:00,True
15515,2023-06-11,34064.775,14:00:00,True
15519,2023-06-11,34490.776,15:00:00,True
15523,2023-06-11,36131.979,16:00:00,True
15527,2023-06-11,40028.64299999,17:00:00,True
15531,2023-06-11,43561.14499999,18:00:00,True
15535,2023-06-11,42218.56099999,19:00:00,True
15539,2023-06-11,40983.47899999,20:00:00,True
15543,2023-06-11,39818.776,21:00:00,True
15547,2023-06-11,37989.92499999,22:00:00,True
15551,2023-06-11,35623.08,23:00:00,True
15555,2023-06-12,33394.732,00:00:00,False
15559,2023-06-12,31878.02699999,01:00:00,False
15563,2023-06-12,31184.95299999,02:00:00,False
15567,2023-06-12,30759.087,03:00:00,False
15571,2023-06-12,31222.92099999,04:00:00,False
15575,2023-06-12,33299.00099999,05:00:00,False
15579,2023-06-12,36305.20499999,06:00:00,False
15583,2023-06-12,38445.41399999,07:00:00,False
15587,2023-06-12,40707.415,08:00:00,False
15591,2023-06-12,41882.654,09:00:00,False
15595,2023-06-12,43093.26999999,10:00:00,False
15599,2023-06-12,43713.155,11:00:00,False
15603,2023-06-12,42984.335,12:00:00,False
15607,2023-06-12,43559.78899999,13:00:00,False
15611,2023-06-12,44546.634,14:00:00,False
15615,2023-06-12,44810.52999999,15:00:00,False
15619,2023-06-12,45201.173,16:00:00,False
15623,2023-06-12,45788.04499999,17:00:00,False
15627,2023-06-12,47580.531,18:00:00,False
15631,2023-06-12,46709.863,19:00:00,False
15635,2023-06-12,45652.86799999,20:00:00,False
15639,2023-06-12,44208.92899999,21:00:00,False
15643,2023-06-12,41637.319,22:00:00,False
15647,2023-06-12,38676.05799999,23:00:00,False
15651,2023-06-13,36161.869,00:00:00,False
15655,2023-06-13,34259.102,01:00:00,False
15659,2023-06-13,33231.851,02:00:00,False
15663,2023-06-13,32849.794,03:00:00,False
15667,2023-06-13,33180.84899999,04:00:00,False
15671,2023-06-13,34788.15699999,05:00:00,False
15675,2023-06-13,37371.351,06:00:00,False
15679,2023-06-13,38982.159,07:00:00,False
15683,2023-06-13,41442.29299999,08:00:00,False
15687,2023-06-13,42473.38499999,09:00:00,False
15691,2023-06-13,43269.89499999,10:00:00,False
15695,2023-06-13,43396.07199999,11:00:00,False
15699,2023-06-13,42495.694,12:00:00,False
15703,2023-06-13,42968.671,13:00:00,False
15707,2023-06-13,43515.66499999,14:00:00,False
15711,2023-06-13,44052.853,15:00:00,False
15715,2023-06-13,44344.95299999,16:00:00,False
15719,2023-06-13,45135.065,17:00:00,False
15723,2023-06-13,47123.39,18:00:00,False
15727,2023-06-13,46147.69299999,19:00:00,False
15731,2023-06-13,45105.267,20:00:00,False
15735,2023-06-13,43917.858,21:00:00,False
15739,2023-06-13,41155.99699999,22:00:00,False
15743,2023-06-13,37899.43799999,23:00:00,False
15747,2023-06-14,35209.977,00:00:00,False
15751,2023-06-14,33508.34199999,01:00:00,False
15755,2023-06-14,32599.145,02:00:00,False
15759,2023-06-14,32254.436,03:00:00,False
15763,2023-06-14,32617.544,04:00:00,False
15767,2023-06-14,34335.712,05:00:00,False
15771,2023-06-14,37256.886,06:00:00,False
15775,2023-06-14,39430.068,07:00:00,False
15779,2023-06-14,41463.52899999,08:00:00,False
15783,2023-06-14,42447.729,09:00:00,False
15787,2023-06-14,43489.31499999,10:00:00,False
15791,2023-06-14,43825.09999999,11:00:00,False
15795,2023-06-14,42904.341,12:00:00,False
15799,2023-06-14,43054.90099999,13:00:00,False
15803,2023-06-14,43409.845,14:00:00,False
15807,2023-06-14,43739.726,15:00:00,False
15811,2023-06-14,44409.033,16:00:00,False
15815,2023-06-14,45382.23099999,17:00:00,False
15819,2023-06-14,47346.02699999,18:00:00,False
15823,2023-06-14,46483.208,19:00:00,False
15827,2023-06-14,45471.203,20:00:00,False
15831,2023-06-14,44036.572,21:00:00,False
15835,2023-06-14,41485.16599999,22:00:00,False
15839,2023-06-14,38333.267,23:00:00,False
15843,2023-06-15,35940.05399999,00:00:00,False
15847,2023-06-15,34228.98799999,01:00:00,False
15851,2023-06-15,33315.35599999,02:00:00,False
15855,2023-06-15,32880.95499999,03:00:00,False
15859,2023-06-15,33364.625,04:00:00,False
15863,2023-06-15,35310.99399999,05:00:00,False
15867,2023-06-15,38363.44799999,06:00:00,False
15871,2023-06-15,40477.30199999,07:00:00,False
15875,2023-06-15,42717.934,08:00:00,False
15879,2023-06-15,43854.499,09:00:00,False
15883,2023-06-15,44614.576,10:00:00,False
15887,2023-06-15,44888.17899999,11:00:00,False
15891,2023-06-15,43929.793,12:00:00,False
15895,2023-06-15,44283.325,13:00:00,False
15899,2023-06-15,44641.90799999,14:00:00,False
15903,2023-06-15,44892.076,15:00:00,False
15907,2023-06-15,45442.931,16:00:00,False
15911,2023-06-15,46568.888,17:00:00,False
15915,2023-06-15,48267.972,18:00:00,False
15919,2023-06-15,47490.274,19:00:00,False
15923,2023-06-15,46402.164,20:00:00,False
15927,2023-06-15,45040.47999999,21:00:00,False
15931,2023-06-15,42431.76799999,22:00:00,False
15935,2023-06-15,39266.39499999,23:00:00,False
15939,2023-06-16,36320.38899999,00:00:00,False
15943,2023-06-16,34629.459,01:00:00,False
15947,2023-06-16,33735.024,02:00:00,False
15951,2023-06-16,33423.35599999,03:00:00,False
15955,2023-06-16,33818.51599999,04:00:00,False
15959,2023-06-16,35630.76,05:00:00,False
15963,2023-06-16,38731.544,06:00:00,False
15967,2023-06-16,40717.601,07:00:00,False
15971,2023-06-16,42810.194,08:00:00,False
15975,2023-06-16,43860.14399999,09:00:00,False
15979,2023-06-16,44601.21099999,10:00:00,False
15983,2023-06-16,44926.824,11:00:00,False
15987,2023-06-16,44198.361,12:00:00,False
15991,2023-06-16,44174.56299999,13:00:00,False
15995,2023-06-16,44608.58599999,14:00:00,False
15999,2023-06-16,44669.64,15:00:00,False
16003,2023-06-16,44539.28,16:00:00,False
16007,2023-06-16,45836.76999999,17:00:00,False
16011,2023-06-16,48497.994,18:00:00,False
16015,2023-06-16,47386.883,19:00:00,False
16019,2023-06-16,45835.53799999,20:00:00,False
16023,2023-06-16,44412.724,21:00:00,False
16027,2023-06-16,42004.66599999,22:00:00,False
16031,2023-06-16,39320.867,23:00:00,False
16035,2023-06-17,36649.382,00:00:00,True
16039,2023-06-17,34714.69999999,01:00:00,True
16043,2023-06-17,33602.449,02:00:00,True
16047,2023-06-17,32905.545,03:00:00,True
16051,2023-06-17,32825.365,04:00:00,True
16055,2023-06-17,33369.31699999,05:00:00,True
16059,2023-06-17,34216.95799999,06:00:00,True
16063,2023-06-17,35331.27499999,07:00:00,True
16067,2023-06-17,37287.27199999,08:00:00,True
16071,2023-06-17,38468.067,09:00:00,True
16075,2023-06-17,38993.079,10:00:00,True
16079,2023-06-17,38931.193,11:00:00,True
16083,2023-06-17,38463.495,12:00:00,True
16087,2023-06-17,38126.737,13:00:00,True
16091,2023-06-17,37820.84799999,14:00:00,True
16095,2023-06-17,38207.515,15:00:00,True
16099,2023-06-17,39639.047,16:00:00,True
16103,2023-06-17,42801.496,17:00:00,True
16107,2023-06-17,45787.985,18:00:00,True
16111,2023-06-17,44230.85899999,19:00:00,True
16115,2023-06-17,41795.256,20:00:00,True
16119,2023-06-17,39643.282,21:00:00,True
16123,2023-06-17,37334.366,22:00:00,True
16127,2023-06-17,35202.76399999,23:00:00,True
16131,2023-06-18,32961.979,00:00:00,True
16135,2023-06-18,31221.665,01:00:00,True
16139,2023-06-18,30083.56,02:00:00,True
16143,2023-06-18,29352.38999999,03:00:00,True
16147,2023-06-18,29071.58999999,04:00:00,True
16151,2023-06-18,29136.966,05:00:00,True
16155,2023-06-18,29087.60499999,06:00:00,True
16159,2023-06-18,28902.58999999,07:00:00,True
16163,2023-06-18,29876.02299999,08:00:00,True
16167,2023-06-18,30817.338,09:00:00,True
16171,2023-06-18,31796.82699999,10:00:00,True
16175,2023-06-18,32892.724,11:00:00,True
16179,2023-06-18,33263.51399999,12:00:00,True
16183,2023-06-18,32750.741,13:00:00,True
16187,2023-06-18,32357.889,14:00:00,True
16191,2023-06-18,32952.54799999,15:00:00,True
16195,2023-06-18,35073.17899999,16:00:00,True
16199,2023-06-18,39293.97999999,17:00:00,True
16203,2023-06-18,42497.105,18:00:00,True
16207,2023-06-18,41078.00499999,19:00:00,True
16211,2023-06-18,39716.41399999,20:00:00,True
16215,2023-06-18,38372.65199999,21:00:00,True
16219,2023-06-18,36259.25299999,22:00:00,True
16223,2023-06-18,33842.85699999,23:00:00,True
16227,2023-06-19,31678.15,00:00:00,False
16231,2023-06-19,30184.977,01:00:00,False
16235,2023-06-19,29464.94999999,02:00:00,False
16239,2023-06-19,29202.691,03:00:00,False
16243,2023-06-19,29712.047,04:00:00,False
16247,2023-06-19,31550.18699999,05:00:00,False
16251,2023-06-19,34705.18299999,06:00:00,False
16255,2023-06-19,36698.379,07:00:00,False
16259,2023-06-19,38234.864,08:00:00,False
16263,2023-06-19,39162.76999999,09:00:00,False
16267,2023-06-19,40035.403,10:00:00,False
16271,2023-06-19,40463.75099999,11:00:00,False
16275,2023-06-19,39649.12199999,12:00:00,False
16279,2023-06-19,39881.585,13:00:00,False
16283,2023-06-19,40442.88799999,14:00:00,False
16287,2023-06-19,41059.28899999,15:00:00,False
16291,2023-06-19,42193.515,16:00:00,False
16295,2023-06-19,43898.55799999,17:00:00,False
16299,2023-06-19,46965.693,18:00:00,False
16303,2023-06-19,46425.479,19:00:00,False
16307,2023-06-19,45192.438,20:00:00,False
16311,2023-06-19,43420.644,21:00:00,False
16315,2023-06-19,40366.729,22:00:00,False
16319,2023-06-19,36875.46099999,23:00:00,False
16323,2023-06-20,34009.12999999,00:00:00,False
16327,2023-06-20,32139.70699999,01:00:00,False
16331,2023-06-20,31212.58899999,02:00:00,False
16335,2023-06-20,30947.405,03:00:00,False
16339,2023-06-20,31295.178,04:00:00,False
16343,2023-06-20,33131.24,05:00:00,False
16347,2023-06-20,36021.41399999,06:00:00,False
16351,2023-06-20,37879.026,07:00:00,False
16355,2023-06-20,39527.207,08:00:00,False
16359,2023-06-20,40204.39899999,09:00:00,False
16363,2023-06-20,41097.58799999,10:00:00,False
16367,2023-06-20,41334.851,11:00:00,False
16371,2023-06-20,40441.46099999,12:00:00,False
16375,2023-06-20,40872.364,13:00:00,False
16379,2023-06-20,41375.27699999,14:00:00,False
16383,2023-06-20,41979.61999999,15:00:00,False
16387,2023-06-20,43037.97199999,16:00:00,False
16391,2023-06-20,44017.139,17:00:00,False
16395,2023-06-20,47319.61399999,18:00:00,False
16399,2023-06-20,46528.098,19:00:00,False
16403,2023-06-20,45561.207,20:00:00,False
16407,2023-06-20,44062.42299999,21:00:00,False
16411,2023-06-20,40994.917,22:00:00,False
16415,2023-06-20,37387.246,23:00:00,False
16419,2023-06-21,34417.99899999,00:00:00,False
16423,2023-06-21,32539.561,01:00:00,False
16427,2023-06-21,31435.45099999,02:00:00,False
16431,2023-06-21,31018.31899999,03:00:00,False
16435,2023-06-21,31305.33799999,04:00:00,False
16439,2023-06-21,33194.61099999,05:00:00,False
16443,2023-06-21,36167.84299999,06:00:00,False
16447,2023-06-21,38043.30399999,07:00:00,False
16451,2023-06-21,39549.34499999,08:00:00,False
16455,2023-06-21,40150.59099999,09:00:00,False
16459,2023-06-21,41068.16899999,10:00:00,False
16463,2023-06-21,41758.48699999,11:00:00,False
16467,2023-06-21,40804.48399999,12:00:00,False
16471,2023-06-21,41281.46499999,13:00:00,False
16475,2023-06-21,41729.91599999,14:00:00,False
16479,2023-06-21,42381.84399999,15:00:00,False
16483,2023-06-21,43270.975,16:00:00,False
16487,2023-06-21,44529.936,17:00:00,False
16491,2023-06-21,47528.736,18:00:00,False
16495,2023-06-21,46329.69399999,19:00:00,False
16499,2023-06-21,45340.47,20:00:00,False
16503,2023-06-21,44037.04999999,21:00:00,False
16507,2023-06-21,41088.70199999,22:00:00,False
16511,2023-06-21,37621.03399999,23:00:00,False
16515,2023-06-22,34299.58999999,00:00:00,False
16519,2023-06-22,32377.067,01:00:00,False
16523,2023-06-22,31308.14499999,02:00:00,False
16527,2023-06-22,30985.42099999,03:00:00,False
16531,2023-06-22,31379.151,04:00:00,False
16535,2023-06-22,33041.45199999,05:00:00,False
16539,2023-06-22,35963.10899999,06:00:00,False
16543,2023-06-22,37861.201,07:00:00,False
16547,2023-06-22,39527.21999999,08:00:00,False
16551,2023-06-22,40205.05599999,09:00:00,False
16555,2023-06-22,41141.20199999,10:00:00,False
16559,2023-06-22,41526.188,11:00:00,False
16563,2023-06-22,40676.72199999,12:00:00,False
16567,2023-06-22,41048.675,13:00:00,False
16571,2023-06-22,41642.83299999,14:00:00,False
16575,2023-06-22,42315.911,15:00:00,False
16579,2023-06-22,43365.82199999,16:00:00,False
16583,2023-06-22,44518.33,17:00:00,False
16587,2023-06-22,47426.833,18:00:00,False
16591,2023-06-22,46504.914,19:00:00,False
16595,2023-06-22,45228.774,20:00:00,False
16599,2023-06-22,43884.841,21:00:00,False
16603,2023-06-22,40874.67,22:00:00,False
16607,2023-06-22,37455.99699999,23:00:00,False
16611,2023-06-23,34657.981,00:00:00,False
16615,2023-06-23,32673.29,01:00:00,False
16619,2023-06-23,31674.691,02:00:00,False
16623,2023-06-23,31284.83799999,03:00:00,False
16627,2023-06-23,31594.464,04:00:00,False
16631,2023-06-23,33305.925,05:00:00,False
16635,2023-06-23,36167.065,06:00:00,False
16639,2023-06-23,38159.23199999,07:00:00,False
16643,2023-06-23,39909.511,08:00:00,False
16647,2023-06-23,40884.67,09:00:00,False
16651,2023-06-23,41706.33,10:00:00,False
16655,2023-06-23,42175.781,11:00:00,False
16659,2023-06-23,41331.12399999,12:00:00,False
16663,2023-06-23,41737.599,13:00:00,False
16667,2023-06-23,42547.37,14:00:00,False
16671,2023-06-23,42637.947,15:00:00,False
16675,2023-06-23,42815.64899999,16:00:00,False
16679,2023-06-23,44268.55999999,17:00:00,False
16683,2023-06-23,46967.97,18:00:00,False
16687,2023-06-23,45715.504,19:00:00,False
16691,2023-06-23,44117.447,20:00:00,False
16695,2023-06-23,42719.848,21:00:00,False
16699,2023-06-23,40302.79099999,22:00:00,False
16703,2023-06-23,37592.28299999,23:00:00,False
16707,2023-06-24,34915.228,00:00:00,True
16711,2023-06-24,32901.34499999,01:00:00,True
16715,2023-06-24,31688.45599999,02:00:00,True
16719,2023-06-24,31116.54699999,03:00:00,True
16723,2023-06-24,31075.891,04:00:00,True
16727,2023-06-24,31397.48399999,05:00:00,True
16731,2023-06-24,32257.099,06:00:00,True
16735,2023-06-24,33517.278,07:00:00,True
16739,2023-06-24,35292.58,08:00:00,True
16743,2023-06-24,36436.09899999,09:00:00,True
16747,2023-06-24,37172.892,10:00:00,True
16751,2023-06-24,37406.203,11:00:00,True
16755,2023-06-24,37497.298,12:00:00,True
16759,2023-06-24,37218.349,13:00:00,True
16763,2023-06-24,37101.27199999,14:00:00,True
16767,2023-06-24,37518.87599999,15:00:00,True
16771,2023-06-24,38756.87199999,16:00:00,True
16775,2023-06-24,41991.377,17:00:00,True
16779,2023-06-24,45513.635,18:00:00,True
16783,2023-06-24,43544.95699999,19:00:00,True
16787,2023-06-24,41058.781,20:00:00,True
16791,2023-06-24,38974.5,21:00:00,True
16795,2023-06-24,36726.646,22:00:00,True
16799,2023-06-24,34885.78599999,23:00:00,True
16803,2023-06-25,32891.90299999,00:00:00,True
16807,2023-06-25,31173.81199999,01:00:00,True
16811,2023-06-25,29993.45899999,02:00:00,True
16815,2023-06-25,29209.60799999,03:00:00,True
16819,2023-06-25,28971.22499999,04:00:00,True
16823,2023-06-25,29023.219,05:00:00,True
16827,2023-06-25,28914.68799999,06:00:00,True
16831,2023-06-25,28903.311,07:00:00,True
16835,2023-06-25,30249.505,08:00:00,True
16839,2023-06-25,31488.268,09:00:00,True
16843,2023-06-25,32518.653,10:00:00,True
16847,2023-06-25,33459.58999999,11:00:00,True
16851,2023-06-25,33916.319,12:00:00,True
16855,2023-06-25,33345.84199999,13:00:00,True
16859,2023-06-25,32895.01799999,14:00:00,True
16863,2023-06-25,33478.01999999,15:00:00,True
16867,2023-06-25,35172.494,16:00:00,True
16871,2023-06-25,39042.778,17:00:00,True
16875,2023-06-25,42746.83199999,18:00:00,True
16879,2023-06-25,41279.29899999,19:00:00,True
16883,2023-06-25,39958.90899999,20:00:00,True
16887,2023-06-25,38660.56799999,21:00:00,True
16891,2023-06-25,36496.22899999,22:00:00,True
16895,2023-06-25,34101.48599999,23:00:00,True
16899,2023-06-26,31836.457,00:00:00,False
16903,2023-06-26,30379.72599999,01:00:00,False
16907,2023-06-26,29654.463,02:00:00,False
16911,2023-06-26,29448.908,03:00:00,False
16915,2023-06-26,29844.69799999,04:00:00,False
16919,2023-06-26,31625.241,05:00:00,False
16923,2023-06-26,34727.937,06:00:00,False
16927,2023-06-26,36957.117,07:00:00,False
16931,2023-06-26,38743.37999999,08:00:00,False
16935,2023-06-26,39682.69999999,09:00:00,False
16939,2023-06-26,40708.31699999,10:00:00,False
16943,2023-06-26,41249.35,11:00:00,False
16947,2023-06-26,40641.70499999,12:00:00,False
16951,2023-06-26,41055.76099999,13:00:00,False
16955,2023-06-26,41887.392,14:00:00,False
16959,2023-06-26,42430.472,15:00:00,False
16963,2023-06-26,43142.13199999,16:00:00,False
16967,2023-06-26,44065.56499999,17:00:00,False
16971,2023-06-26,47061.567,18:00:00,False
16975,2023-06-26,46470.607,19:00:00,False
16979,2023-06-26,45468.637,20:00:00,False
16983,2023-06-26,43973.507,21:00:00,False
16987,2023-06-26,40887.803,22:00:00,False
16991,2023-06-26,37522.61599999,23:00:00,False
16995,2023-06-27,34748.91499999,00:00:00,False
16999,2023-06-27,32905.03299999,01:00:00,False
